subject,action,video,start_frame,x_global_mean,x_mean_variation,x_avg_movement,x_max_movement,y_global_mean,y_mean_variation,y_avg_movement,y_max_movement,z_global_mean,z_mean_variation,z_avg_movement,z_max_movement,v_global_mean,v_mean_variation,v_avg_movement,v_max_movement,avg_velocity,max_velocity,velocity_std,mean_angle,angle_std,max_angle,mean_aspect,aspect_std,mean_ground_contact,min_ground_contact,movement_jerk,label
Subject 2,Fall,19.mp4,315,0.2700709375016617,0.1447905776891172,0.0098100899851674,0.033683812883681,0.7823756961509434,0.0451798658456028,0.0109050231537582,0.0211088448520989,0.0471468525694577,0.1379224513848579,0.0359804720160058,0.1102950733437285,0.7360537072173272,0.3727481425677638,0.0106080565808654,0.0527061663142992,0.0097429931545213,0.0273317747487539,0.0064495490926328,68.69494655246824,1.8762078296706024,72.44401025498433,0.4442184804082228,0.0373469775765051,0.876914769411087,0.8589710593223572,0.0035783204513634,1
Subject 2,Fall,19.mp4,330,0.2717330970998966,0.1435227025437716,0.010111601028488,0.0391581216158767,0.7802345637721244,0.0456152222316324,0.0105427188079417,0.0242156193262932,0.0472797421356039,0.1450423572680642,0.0291438779309467,0.0943019697291373,0.7175342150013705,0.3739532469147049,0.024931113432443,0.1117914155236459,0.0078627676652992,0.026852917987975,0.0053475615300172,68.01785024388721,1.8858568684070671,70.18296751814565,0.4793451670891497,0.0409746533149021,0.8714090923468272,0.8580284714698792,0.0029323172454138,1
Subject 2,Fall,19.mp4,345,0.2722597965086349,0.143954958685879,0.0076698179656797,0.0291203975521133,0.7803678035736084,0.0463844799936965,0.0067538586062605,0.0157917525010801,0.0325907558403824,0.1407157804220256,0.0237772473422319,0.0476769311821704,0.6941987440046488,0.3804527426179306,0.007939905152851,0.0410742858431172,0.0078044513961656,0.0230503533646645,0.004836399353052,68.73430987649242,1.663286335689398,70.76634969039077,0.4924984225252761,0.0345022693289021,0.8675410608450572,0.8580284714698792,0.0034035663313605,1
Subject 2,Fall,19.mp4,360,0.2734926835154043,0.1447122125175489,0.0101370590362893,0.0354058665268901,0.7831872763055743,0.0456661337194847,0.0076666033784392,0.0141650303989332,0.0275201525432151,0.1318725884162806,0.0236818175750092,0.0415727168238861,0.6840280393364304,0.387285502810735,0.0110650252689544,0.0466912822070552,0.0095580667043215,0.0230503533646645,0.0047206042564815,69.52843475670328,1.5397165118030007,71.21233318434544,0.4965622888201979,0.0336787231520434,0.8701396723588307,0.8610367774963379,0.0040899673606539,1
Subject 2,Fall,19.mp4,375,0.2755566227917719,0.1460527487103352,0.0084620256704541,0.0269819431511316,0.7838125298721622,0.0451961433347794,0.0079738725266197,0.0159336521873261,0.0273082570073481,0.1193937066114667,0.0215372745342619,0.0428993629612374,0.6783678301468943,0.3968318721457876,0.0077792520180262,0.0184180379993716,0.0088518984667028,0.0222582897823436,0.0047964813361458,68.7962266177776,2.139963955835071,72.04736026159615,0.4941018137621276,0.0318347182497978,0.867758309841156,0.8575005531311035,0.0038946005375495,1
Subject 2,Fall,19.mp4,390,0.2744081633259552,0.1469657905352658,0.0077347189273057,0.0245617709915261,0.7812543631202042,0.0468310713450412,0.0089363812513253,0.017306338212196,0.0258378059369855,0.1107809842750252,0.022003148388336,0.0465958586492597,0.6770448425558931,0.4039520229285773,0.0074335068946171,0.0256615513158801,0.0085944141140823,0.0222582897823436,0.0047533307911007,69.75091429355676,2.3469470085684065,74.08757248532383,0.5032047564276436,0.0377651324284428,0.8681397199630737,0.8575005531311035,0.0039087864805587,1
Subject 2,Fall,19.mp4,405,0.270904408831789,0.1463085607662292,0.0089547396514401,0.0273973961226199,0.7788585447301768,0.0490920032758934,0.0090837773946056,0.0176945253325378,0.0382212285705573,0.1198520263078339,0.0295558573963076,0.0709369468742565,0.6666520581232629,0.4034300756820342,0.0124365260182542,0.0372001253374973,0.0090885983811172,0.0199778781406091,0.0042561802736085,70.43622129808755,2.8024003503092354,74.08757248532383,0.5096229057208691,0.0280730211423202,0.8746182958285014,0.8601260781288147,0.0033269235540833,1
Subject 2,Fall,19.mp4,420,0.2707271513011721,0.1433534086548006,0.0113510979211314,0.0312479479534308,0.7728117235381194,0.0509564311112748,0.0118171428921114,0.0235285016267458,0.0696574205810773,0.1464268033991746,0.0347545834140697,0.0778962948583138,0.6576495830308308,0.3890735531301711,0.018717416064049,0.0482820237891641,0.0083510267331519,0.0242344795924053,0.0043737809568641,67.92195188492346,3.1149406563373137,73.88378179530089,0.4883118789428338,0.0206852387846437,0.8737147013346355,0.8601260781288147,0.0025466864357079,1
Subject 2,Fall,20.mp4,0,0.1881070593390802,0.023946859555059,0.0349513796395171,0.0428984671167496,0.2910596810318905,0.2244324097585833,0.054274576551215,0.135384530543563,-0.0260952018977379,0.108332257929797,0.0279322102829393,0.0503478346774954,0.7535873471749851,0.2496464738486796,0.1657864872447709,0.256938869371633,0.0137965475337715,0.3781294266323197,0.0688542141534012,5.387438976149065,0.2227290168424708,5.661186401129041,6.222554262876052,0.1681202322649672,0.6931479831536611,0.0,0.0657690675109958,1
Subject 2,Fall,20.mp4,15,0.1956775527409832,0.0247425892823153,0.0016950907268548,0.0037616771234044,0.302500001781366,0.2338691777032921,0.0052435099098588,0.0161699813250088,-0.0262345791429808,0.1156265907809501,0.0126061576910876,0.0231166875183647,0.7995344563039264,0.2770514706963404,0.0168149222684057,0.0546763409544591,0.0011270415562583,0.0034888520835668,0.0006902381479048,5.371523881255724,0.1162830394914395,5.532508651969999,6.569790910063657,0.2964782719229378,0.7210503896077474,0.7153476476669312,0.0005332471234868,1
Subject 2,Fall,20.mp4,30,0.1969063574768076,0.0241023548518014,0.0029088068693988,0.0095182155148325,0.2890366858417037,0.2413572409162972,0.0149782482133208,0.0590534684467628,-0.0293063363512328,0.1219842480677479,0.0160891718604974,0.0348354361154933,0.8135777752394928,0.2775444420257029,0.0155801933819535,0.0559550186317682,0.0021531564877243,0.0048052024050695,0.0009986191112066,5.1430902435254655,0.3569311295510152,5.532508651969999,6.959203738471941,0.1476706124367283,0.7244089186191559,0.7214739322662354,0.0006811391706995,1
Subject 2,Fall,20.mp4,45,0.1943597030609545,0.0216240379034637,0.0049406533412695,0.0115732889079276,0.2642430106986954,0.2528131955046891,0.0153034249671959,0.0527383716279187,-0.0443984097177621,0.1408179743078458,0.0380434497653599,0.0793307669964226,0.834801684688739,0.2645160430363444,0.0153779511034593,0.0556320739981251,0.0026059615305309,0.0048052024050695,0.0007745964437857,4.838938577109127,0.3601454106283869,5.465760954453611,7.269942609747228,0.2774766805242404,0.7213240325450897,0.7150200009346008,0.0012151782024637,1
Subject 2,Fall,20.mp4,60,0.188181835322669,0.0189648983565409,0.0048973046861712,0.0188616641812757,0.2482398811003988,0.2620357274681027,0.007798221014922,0.0239812971754863,-0.038428177363639,0.1875404860595712,0.0413800938223633,0.1615410673552721,0.8342477217166111,0.2759645574450708,0.0187401055766014,0.0826497356089202,0.0024002889856439,0.004767552806931,0.0009787821996288,5.212376110838712,0.4977065155240116,5.731034274224514,7.560658135802813,0.270129946047824,0.7209334790706634,0.7150200009346008,0.0015583879526834,1
Subject 2,Fall,20.mp4,75,0.1887028053553417,0.0193521971472549,0.0062224759173028,0.0215900937372014,0.2508160485523268,0.2615341306309203,0.0129620368624659,0.0620467432487121,-0.0282300495707213,0.1835484393792741,0.0475680736995397,0.1893169537126765,0.8209593549408394,0.2990854762440708,0.010821073267668,0.0400276732932203,0.003677027317386,0.0106901551436241,0.0021253307158269,5.127857382417558,0.5736430698358843,5.731034274224514,7.809622236079079,0.3439292362552259,0.7243155141671499,0.7209787368774414,0.0020532904903732,1
Subject 2,Fall,20.mp4,90,0.1935520134188912,0.0222234470122135,0.0053488664401102,0.0177501046700746,0.2723289247709232,0.2511008287818352,0.0196965377707367,0.0908389214720318,-0.0302651032450317,0.128314355050614,0.0398002162556465,0.130815870568317,0.8160682968306121,0.3010357624368383,0.0131019874574756,0.0326304731572793,0.0032990608068801,0.0106901551436241,0.0023012420422469,4.604990914858004,0.3075847460149373,5.346884257534731,7.327487710818121,0.6932756390967441,0.7225034455458323,0.7195097804069519,0.0019100447012717,1
Subject 2,Fall,20.mp4,105,0.1949759129171419,0.0237399457205455,0.0024640871715945,0.0054393363029328,0.293856104828342,0.2427559709169363,0.0084174465874436,0.0169331964733272,-0.0274114414334451,0.1128758315035289,0.0173886814454923,0.0336133519602589,0.8045341386770208,0.3039639598683539,0.0158574701341944,0.0543930494847503,0.0013178782434983,0.0034030107077414,0.0006532854128177,4.86914847349537,0.3308355728527878,5.439624680069279,6.609226289598046,0.1483495957068235,0.7203374485174815,0.7192766070365906,0.0006737964509226,1
Subject 2,Fall,20.mp4,120,0.1964992273862313,0.0239163576838107,0.0018954808907954,0.0039401803262823,0.3011204257080651,0.237869289082639,0.0039682799559332,0.0071681774325768,-0.0296756957333285,0.1134333730079634,0.0093024662119007,0.020010299760216,0.7968823175030675,0.3052773258650395,0.0068019022961397,0.0234464959583217,0.0008747740306569,0.0017430986537755,0.0003400894000533,5.273526495410451,0.1597060883483071,5.47659636599304,6.55028330067155,0.0972489949709393,0.7214154998461405,0.7192766070365906,0.0002760536319546,1
Subject 2,Fall,20.mp4,135,0.1995127273704668,0.0240842058432746,0.0035559042723399,0.0121564914399922,0.3022847564270098,0.2349512281353198,0.0040744235784367,0.0086908599664634,-0.0320877713239818,0.1168321991647396,0.0136018795151541,0.0264734212458659,0.8019655898006426,0.2983355751879271,0.0068756931469014,0.0264680093425089,0.0010774400736459,0.0033724292637609,0.0007228361264255,5.118058504469406,0.429369734914016,5.47659636599304,6.512989875877107,0.0903085314632801,0.7208416203657786,0.7043227553367615,0.0003195021891456,1
Subject 2,Fall,20.mp4,150,0.2066204729405316,0.0230500126732594,0.0069223274529071,0.0185888724715859,0.3027511695080032,0.2312139984469111,0.0052265980075675,0.0128619513302246,-0.030931957817276,0.1167191168611345,0.0197166254986824,0.0473676854543004,0.8001930799730348,0.3018434009766176,0.0119969598378248,0.0831741745563971,0.001497929774202,0.0033724292637609,0.000788551580086,4.271329995752025,0.7865504058605175,5.400679120463717,6.397583872536957,0.0917687947545056,0.7146171112855275,0.6998240947723389,0.0005521333163544,1
Subject 2,Fall,20.mp4,165,0.2132672315444609,0.0227243222410987,0.0039498198052071,0.0091017052609777,0.3027167448265986,0.2318740311104657,0.0053181135972101,0.0099510368206508,-0.0353714761100362,0.1226223292519661,0.0289798892725992,0.0567745033563251,0.7954121127988053,0.3091884024642521,0.006330537598601,0.0268452714904678,0.0012770724417254,0.0032209204363941,0.0006053422553061,4.206477870848067,0.6808844230567934,5.249629338764829,6.384853386940379,0.1105083268029732,0.7135707120100657,0.6998240947723389,0.0004461072666972,1
Subject 2,Fall,20.mp4,180,0.2139304169199683,0.0234058050340001,0.0037086008612997,0.016185148728855,0.2995614184687535,0.2361784954297797,0.005447389901156,0.0149062468425309,-0.0483535125224281,0.150851519374771,0.0262735886150396,0.0597378694045296,0.80582222368079,0.2949497215628064,0.0121276599837378,0.0540231128110026,0.0010237058359045,0.0019379908283083,0.000344341182595,5.460328287261553,0.8737646996279372,7.450187108245777,6.262345978327593,0.1997374833131866,0.7180020213127136,0.7162699103355408,0.0003209527131031,1
Subject 2,Fall,20.mp4,195,0.2164894517172466,0.0247028677534463,0.0050580930923569,0.0121072221694315,0.2973875782706521,0.2389398577076089,0.004420152822502,0.0096068866635187,-0.0452914154902864,0.1662351919151119,0.0185348024038708,0.0563136225214976,0.8231127385200575,0.2723807127495866,0.0109210666767756,0.0738883926918221,0.0013518369529271,0.0030687742263392,0.0006254450910547,7.334301853956193,1.2397758518212807,8.901362669095374,6.074445805814869,0.0953381743458409,0.7188819328943888,0.7172726988792419,0.0003908776287364,1
Subject 2,Fall,20.mp4,210,0.22731429740335,0.0244937271846638,0.0102453200409859,0.0204772288203231,0.310556647181511,0.2376335565455995,0.0181700997797127,0.0269534312253646,-0.0373904933826057,0.1687812944768192,0.0161835917975312,0.0473187578606825,0.8223264636490683,0.2768174773086437,0.0117599649624969,0.0539806367700511,0.0031455483146852,0.0087536701280679,0.0022510481435523,8.953378825677698,0.5414020889709931,9.839567929481303,6.141233209717411,0.1954266475396459,0.7198675155639649,0.7154073715209961,0.0006055489282124,1
Subject 2,Fall,20.mp4,225,0.267799688604745,0.0302148465655879,0.0453269162795011,0.0711073989292357,0.3799622348726096,0.2077270506676508,0.0790062812330535,0.1057474483313169,-0.0531294424303177,0.1960971258571132,0.079060960713791,0.1185501580359628,0.8287319535445987,0.2630314887772526,0.0308928664947077,0.1487744320532982,0.0113648373499769,0.0328589279107026,0.0084062683661106,9.104863910000896,2.940836531830811,18.558346514852825,5.05172484604932,1.5718804888896825,0.7113733132680257,0.6978155970573425,0.0013802667958589,1
Subject 2,Fall,20.mp4,240,0.3814734136064847,0.0696382527401679,0.0931402735441883,0.1414652564756204,0.5456922779104324,0.1222566408124779,0.1298676348898415,0.1976087482097556,-0.1502927304193791,0.2665688995050288,0.1249500246089663,0.2133927091809271,0.8622168868516731,0.1884370792607747,0.0481837737312531,0.2559345640733231,0.0196455385395954,0.0356048639679585,0.0066435262480597,34.46185773772059,29.41290827388191,82.63371463661865,2.2710943757399686,1.915667627203755,0.7032351930936177,0.6784079074859619,0.0033024438778003,1
Subject 2,Fall,20.mp4,255,0.4929749636487528,0.1175112203979375,0.0579155319172331,0.1139300044474661,0.6959353791944907,0.0557786051911672,0.0650903413108367,0.1065719735720424,-0.1887212455347932,0.2650247362289043,0.1211348900557932,0.2185100834068245,0.8906702688246062,0.1442334642056688,0.0244183701503982,0.0986472086805339,0.0176187702501874,0.0465541483720839,0.0106073136948941,76.1182574811696,21.885720808964575,98.02408201865468,0.5459403004732832,0.2132623275944563,0.7237601737181346,0.6784079074859619,0.0096819740965013,1
Subject 2,Fall,20.mp4,270,0.5232226776805792,0.1406528520728553,0.0181302814272695,0.0959830706278474,0.7477516051494715,0.0468549329241598,0.0206160672913519,0.0444927267506745,-0.1460891305787648,0.2165823530296442,0.0864465665754962,0.1673597268290223,0.9246656329342814,0.0976126920513701,0.0281657362893537,0.1407009111680859,0.0079226440776461,0.0465541483720839,0.0112816535267363,94.43271289141175,5.704214044829155,98.02408201865468,0.4083961462271808,0.0405327212541096,0.7597829441229502,0.6807337999343872,0.0090971557896611,1
Subject 2,Fall,20.mp4,285,0.522659372305027,0.1471425766611592,0.0022742087879207,0.0050426460095664,0.7592148601406752,0.0491762131098372,0.0034393123791971,0.0088594093450633,-0.1445711032067651,0.2133123900428105,0.0194023426695703,0.0350402931393983,0.9527948611312442,0.0576276277725745,0.0070153186556779,0.0377352219732625,0.0009688151468687,0.0023189381437982,0.000634272779002,96.29106157597016,0.6444019266817859,97.47481960287472,0.4018577786275566,0.0148076103694122,0.7772319257259369,0.7746466994285583,0.000326191827266,1
Subject 2,Fall,20.mp4,300,0.5224719302371295,0.1475669521155989,0.000514554967472,0.0013469170254828,0.7600871119836364,0.0497749709990979,0.0009160144473203,0.0033858920532822,-0.1377562269814209,0.2131466517042341,0.0116791769272932,0.0194204234333441,0.9570974728073736,0.0512724538307085,0.0029416403298009,0.0131790339146023,0.0002928823314766,0.0009148146255999,0.0001975315790529,95.90611221541644,0.2621514388658696,96.6733043669434,0.4142824095930836,0.0020266133954632,0.7773994783560435,0.7768769860267639,0.00010256224328,1
Subject 2,Fall,21.mp4,0,0.5792119784788651,0.0260375032761342,0.1076633649563436,0.1156469474896237,0.2679466431130348,0.2639832828963817,0.0530319152227427,0.141102798869718,0.0064206904220756,0.1534119067024489,0.0371132436416533,0.0822789245212915,0.8286626810226778,0.2343009463712912,0.1795150454112189,0.235608649038378,0.0272760927969336,0.697787189362252,0.126749680296089,2.1003002660597585,0.6621878543541094,3.1586271738959324,6.393395260315488,0.2494511538606834,0.7284528017044067,0.0,0.1194303025038673,1
Subject 2,Fall,21.mp4,15,0.5995398311903982,0.026837438487285,0.0024339315383332,0.004437730641677,0.2813321675682337,0.2716977956220742,0.0048535762629589,0.0166723686177859,-0.0029791376049597,0.1580280048692164,0.0159841594742936,0.0478030883504777,0.8339003634911897,0.3138929917340513,0.0118509068553103,0.0510100556756382,0.0020346944108088,0.0086643076084644,0.0014727886699455,1.9869841696929744,0.4061036886444151,2.4443323714108702,6.529247034117288,0.1368516899254669,0.7531000018119812,0.7484743595123291,0.0018394669272492,1
Subject 2,Fall,21.mp4,30,0.5995369767901874,0.0271736444595661,0.0023438650096606,0.0048637856087,0.2860840912675779,0.2706293451256167,0.0059849232191681,0.0175444335321006,5.172258073192535e-05,0.1500964956834933,0.0143231971574998,0.0238881450571436,0.8328835969282822,0.3286477428623389,0.0049181469784514,0.0252682088420498,0.0015118243313715,0.0035717935821683,0.0007725389511248,2.4120420472557966,0.2065981273518405,2.8272668813336344,6.46619784417886,0.1240257205028579,0.7547470370928446,0.7486646771430969,0.0010533609680939,1
Subject 2,Fall,21.mp4,45,0.5984844527461313,0.0278794668701491,0.0011526923481697,0.0029264995932561,0.2926401428699569,0.2673491453027532,0.0037610946086251,0.008499195101145,0.0090858057094047,0.1509280990229787,0.0098720886088689,0.0202871778044761,0.8327288038426577,0.3323634961652253,0.0021355720720802,0.0087263232341729,0.000970956194299,0.0031427292951831,0.0005620335461787,2.577077050241027,0.1982982179456593,2.934856688928746,6.250130507335863,0.1334821330365758,0.756274276971817,0.7551619410514832,0.0008843051710047,1
Subject 2,Fall,21.mp4,60,0.5981090166352012,0.0282023945221456,0.0012464598434979,0.0028929697865643,0.2960758087554513,0.2655087594662573,0.0024942603999341,0.0094557934845006,0.0140386637411964,0.1467288678309021,0.0080109425454024,0.0211015186276163,0.8316555242232904,0.3347343341839541,0.0020916873341312,0.0109588813906106,0.0008491456743293,0.0031427292951831,0.0006262599228099,2.376230218680107,0.284463119770428,2.934856688928746,6.166834239054913,0.0831100861069123,0.757949298620224,0.7564964294433594,0.0009303415677705,1
Subject 2,Fall,21.mp4,75,0.5986676739923882,0.028358114740891,0.0022423892475521,0.0074897734475839,0.2931555475757428,0.2652705606448715,0.0068553557150529,0.0303502294531916,0.0258761108966104,0.1472452917903969,0.0170302084299164,0.0586065586327923,0.8271141163741399,0.3358600396710612,0.0048052580698575,0.0315944942104195,0.0010876131826428,0.0024096110079526,0.00061255901624,2.4417244994118974,0.4186838635660611,3.398540280044528,6.049550634460223,0.1965289789979878,0.7592234790325165,0.7584325075149536,0.0006601504683239,1
Subject 2,Fall,21.mp4,90,0.5985137621561686,0.0291377584084164,0.002540163524456,0.0092128169739038,0.2876574111359213,0.2655315481820009,0.0049638153688204,0.0205604088496132,0.0463736818121565,0.149272171658722,0.0176922975281684,0.0659876687891584,0.8147543983232944,0.3361061433338084,0.0104284142248847,0.0774435378642148,0.0012491557956765,0.0023463236259616,0.0004998669056195,3.118040787491081,0.4679216387406955,3.617602213992913,5.703730812620959,0.2179876139008658,0.7581031997998555,0.7522252202033997,0.0004141722610093,1
Subject 2,Fall,21.mp4,105,0.5923917928729395,0.0300400356608205,0.0065871529205469,0.0134273802268659,0.2850397055408908,0.266777014956397,0.0051774424991707,0.009991321281581,0.0657013601281377,0.14314982394036,0.0268819912998244,0.0393892335281569,0.8008602316745302,0.3382401198199497,0.0122075622116587,0.0712558548843951,0.0016707351908746,0.0030016765647229,0.0007146951451447,2.693845451137414,0.949428304530072,3.617602213992913,5.577605489118964,0.1310834277910382,0.7565889596939087,0.7521938681602478,0.0005639376791676,1
Subject 2,Fall,21.mp4,120,0.5733976707916068,0.0312502799616169,0.0171402551402509,0.0263220975004174,0.2828547047098365,0.2675188893179848,0.0063129010104897,0.017970221536335,0.0846476992080693,0.1398359457897158,0.0333624872371984,0.054640183688034,0.7881597358018462,0.344638645202917,0.013214036350888,0.0865873006005733,0.0029653227130737,0.0053897896284782,0.0010882464313363,1.2979823998173847,0.82090588635855,3.183850061658668,6.010606492955129,0.4302424864109326,0.7573306322097778,0.7521938681602478,0.0005726880534314,1
Subject 2,Fall,21.mp4,135,0.5381265099000448,0.03255030881037,0.0256838412058577,0.0485038141428834,0.2840212021653324,0.2609961283620447,0.0098210485139922,0.0194789890335911,0.0827395866622512,0.1463008961390887,0.0415383452652777,0.0912384169302349,0.7730554031885484,0.3490405192151597,0.0157640073609864,0.1106349109013281,0.0040096917387288,0.0062192593113745,0.0010326515899901,1.6068034655862546,1.0908293384847978,3.617781856641405,6.427973271763593,0.2993138164122062,0.7575855950514475,0.7534382343292236,0.0011940534541002,1
Subject 2,Fall,21.mp4,150,0.4996986390966358,0.032246209393211,0.0208036461600588,0.0426015643622231,0.2887597664400483,0.2519908310469599,0.0080064378065775,0.0212252731848781,0.0706468244481143,0.1614334506488741,0.03925490198361,0.0943908747856637,0.7607201943747849,0.3503002564983632,0.0155883383905125,0.1043208849077949,0.0039768194780245,0.0071171215417376,0.0011629490371688,1.5693742040505674,1.1378003804188044,3.617781856641405,6.493578238831648,0.2696104168123604,0.7479044735431671,0.7216501832008362,0.0013236527658393,1
Subject 2,Fall,21.mp4,165,0.4614393190000996,0.0323269903460653,0.0261014183850635,0.0423880513146299,0.3147961599056166,0.2410800970267066,0.0393047797953156,0.055359989625839,0.0730074298168866,0.1477570633302785,0.051013876114085,0.1157089758235224,0.7460402826129487,0.354099820065989,0.018364270053278,0.0853035683893989,0.0074632080156715,0.0202325191110362,0.0050089871846839,1.0918697445541832,0.7705806410578129,2.583139458833573,6.216020486648131,0.9573441549304308,0.7406687180201212,0.7216501832008362,0.0022607651442042,1
Subject 2,Fall,21.mp4,180,0.3783806241672449,0.0661382385072091,0.0777455824813603,0.1224430232636749,0.4611989322635862,0.1729781732698805,0.1555849056367114,0.2149809039039334,0.0883451849103122,0.1078536385701907,0.0891938246563464,0.1666685236403942,0.7612188130212628,0.3361914750161234,0.0361112530860484,0.1703374914366508,0.0204131214927704,0.0406630927595803,0.010588327026837,13.518695039815052,18.07712086153271,60.62070119260802,3.642432175135428,2.509715718275529,0.7518333534399668,0.7238246202468872,0.0038610194133259,1
Subject 2,Fall,21.mp4,195,0.2572205617271288,0.1221460568260123,0.0752000985837963,0.1174320797448375,0.674414088674868,0.0637033903593912,0.1391265693343572,0.2340711030398776,0.091298134767993,0.1071748022199911,0.1022411821953931,0.2077609833774494,0.7674300744979069,0.3279094821092268,0.0457021377531157,0.2379757304879352,0.0226254483218408,0.0406630927595803,0.0100299790476938,63.15544064353858,40.92815270458536,110.05677401634978,1.16139036535979,0.5887030534806026,0.7467390716075897,0.7021070122718811,0.0055310971856178,1
Subject 2,Fall,21.mp4,210,0.1914721938729406,0.1516524965389305,0.0259134391970325,0.0492634609799815,0.78343355008448,0.067965370356822,0.0377628719909849,0.1332272130863122,0.06816099543149,0.1544381176538922,0.0736262142850197,0.2328744123366815,0.7362092278370954,0.3434829627587096,0.0393457058235474,0.1739844706521515,0.0104486037527898,0.0348049211757523,0.0083208013669987,101.62268701531318,8.531639729406443,110.05677401634978,0.7213139517072055,0.2680739330311924,0.7396284719308217,0.7021070122718811,0.004308598378728,1
Subject 2,Fall,21.mp4,225,0.1836091258375396,0.1567678507883635,0.0120423439214756,0.0408967546293606,0.8065048610321199,0.0524267552073575,0.0095273760104162,0.0377189008206893,0.058260469943142,0.2090606439565845,0.0432916599581898,0.1268866684815283,0.7115726161202548,0.3389257930129945,0.0478941513327734,0.2421621682415072,0.0033748304212962,0.0102167349040865,0.0023806399123525,102.08413312159249,0.678487400315078,103.60776164272411,0.4236938854058354,0.1132092421048434,0.7654861827691396,0.7280681133270264,0.0013611654071259,1
Subject 2,Fall,21.mp4,240,0.1832672363122004,0.1568666025316503,0.0032082881642412,0.0108976796036918,0.8115114010343648,0.05116163217794,0.0028371574693188,0.0106350993165753,0.0591705120316938,0.2304559421956468,0.0175047612016801,0.0542688570545217,0.6949146103998176,0.3541584598405229,0.0145552043057201,0.0893591747440974,0.0017889027062762,0.0038903006315715,0.0008817796118973,101.56715563269064,0.2334974728121419,102.14546729021784,0.3632067015444463,0.0063534217625786,0.781241234143575,0.7777600884437561,0.0011878945993389,1
Subject 2,Fall,22.mp4,0,0.2255244304134388,0.0274050935580353,0.0463177316285591,0.0567157654759001,0.3160684618873126,0.2335343213189051,0.0629678588286483,0.1364752001590129,-0.0854977348246301,0.1390906124635471,0.0438837026866633,0.0706867176763306,0.7887868307305105,0.1846733198632494,0.1828148535609858,0.2603647033771913,0.0189248934035959,0.4020643392475191,0.0726549026459712,2.529605979483579,1.015067854655746,3.9476698946937576,6.157234282683125,0.4078496207875928,0.6906861027081808,0.0,0.069074099825673,1
Subject 2,Fall,22.mp4,15,0.2793369336110173,0.0366482567237751,0.0404641769282517,0.0715094617685468,0.3263187795858642,0.2383237501548364,0.0534972926336307,0.1430130350256752,-0.0862631621713528,0.1755016370516178,0.0652485274249852,0.165124717402735,0.864897167532131,0.1823355376062703,0.0426422867872381,0.1551947500202032,0.0107261466476673,0.0415511913534317,0.0092201703674416,3.142077080148232,0.9046656567514376,5.590064701764134,5.295764370716132,1.3530859318279946,0.7190455953280132,0.7052634954452515,0.0043145317642828,1
Subject 2,Fall,22.mp4,30,0.3915867533045586,0.055668179693556,0.0993691675285754,0.2006838005246784,0.4168426306730117,0.1843617184051925,0.1569882034280621,0.2744768663050743,-0.0728426247243087,0.2224016561158693,0.1235929324495954,0.2380431005007517,0.8706240419637074,0.1880910099704229,0.0317710583657259,0.1198392507402533,0.030092561183337,0.075760760280266,0.0172131238321496,11.9789886381999,16.252524882555896,65.32352113482246,3.2332852460796477,1.7543947611236563,0.7075924277305603,0.6142565011978149,0.0105884787847425,1
Subject 2,Fall,22.mp4,45,0.5438230833019874,0.112918104810841,0.0960636307597814,0.1437030911072286,0.6618128885787846,0.0560751423593826,0.1987861472185966,0.3096862761269094,-0.0214328423270019,0.2816978671600214,0.1305127108386883,0.2430829853133777,0.845198020670149,0.2117509907609588,0.0411012848864401,0.2112973543146306,0.0311567610155147,0.075760760280266,0.0155110154724204,55.309438253775504,38.4405604980047,108.52750125838784,1.4826419472539785,1.2621424894333664,0.6899526099363963,0.6142565011978149,0.0105074037047171,1
Subject 2,Fall,22.mp4,60,0.6099722783372861,0.1514250346633981,0.0246500421524195,0.0412633535328344,0.8509939696451629,0.0999319603361972,0.0598369165892417,0.1049361781721188,0.0538588911249076,0.2992064394713929,0.0743102628504003,0.1997419137217616,0.7847878215213616,0.2729399002718214,0.0565591058112471,0.1805226658067998,0.0121049261243654,0.034430927411578,0.0083815612497209,101.79772912036007,15.060607723570069,115.46849899744764,0.7691225784674933,0.126947393622752,0.7135683874289195,0.6198011040687561,0.004788176229569,1
Subject 2,Fall,22.mp4,75,0.6037086421793157,0.1572448763664411,0.0073981368656337,0.0153912848670892,0.8844477750436224,0.1115150523964694,0.0142171269077953,0.0281484214890637,0.083003077167439,0.2828562200255427,0.0246383742449996,0.0440911390306268,0.7507723879294864,0.3209639510207204,0.0170689440592575,0.0858373772558994,0.004692886002403,0.0105317261287685,0.0024051232887101,114.52193406646816,1.29855445172327,115.84783243178065,0.6837231397996036,0.0462328276598971,0.7500055889288585,0.7067855000495911,0.0023692435000702,1
Subject 2,Fall,22.mp4,90,0.6052748317369306,0.1566869796323763,0.0027489769971367,0.0071399790556325,0.8825093647446296,0.113239482677864,0.0078609445750839,0.0239033825153385,0.0835592155450763,0.2889615941398473,0.0140910753710104,0.0240102557828171,0.7557485816040725,0.3281921226650482,0.0052661255538955,0.0333246452508628,0.0038933352045863,0.0087153415576779,0.0021610048809434,115.775460074082,0.4614465951558243,116.61118637747512,0.6689294437659787,0.0326715254796928,0.7577801128228505,0.7559678554534912,0.0024392995336022,1
